Date,Type,Venue,Location,Postcode,Players signed up,Players at last set champ,Travel time,Route link,Event link,Last set champ link,Price,Created
2026-07-19,Attack of the Vine Prerelease (Sealed),Geek Retreat Bury,"40 Bolton Street, Bury, England, BL0 9HX, GB",BL0 9HX,11,N/A,4h 32m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=40%20Bolton%20Street%2C%20Bury%2C%20England%2C%20BL0%209HX%2C%20GB,https://tcg.ravensburgerplay.com/events/775237,,£34.99,2026-07-18T01:58:37.995570
2026-07-19,Attack of the Vine Prerelease (Sealed),Retro Gamer Bros,"49 Church St, Preston PR1 3DA, UK",PR1 3DA,10,N/A,4h 36m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=49%20Church%20St%2C%20Preston%20PR1%203DA%2C%20UK,https://tcg.ravensburgerplay.com/events/742437,,£29.95,2026-07-18T01:58:35.312861
2026-07-19,Attack of the Vine Prerelease (Sealed),Pete's Games,"5-7, Southgate St, Launceston, England, PL15 9DP, GB",PL15 9DP,0,N/A,4h 42m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=5-7%2C%20Southgate%20St%2C%20Launceston%2C%20England%2C%20PL15%209DP%2C%20GB,https://tcg.ravensburgerplay.com/events/765539,,£35.00,2026-07-18T01:58:04.909846
2026-07-19,Attack of the Vine Prerelease (Sealed),Total Cards,"6 Maple Way, City Missing, England, DL5 6BF, GB",DL5 6BF,4,N/A,4h 55m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=6%20Maple%20Way%2C%20City%20Missing%2C%20England%2C%20DL5%206BF%2C%20GB,https://tcg.ravensburgerplay.com/events/672680,,£20.95,2026-07-18T01:58:42.022622
2026-07-19,Attack of the Vine Prerelease (Sealed),Gamers@Hart,"Bovis House, Hartlepool, England, TS24 7SE, GB",TS24 7SE,3,N/A,5h 8m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=Bovis%20House%2C%20Hartlepool%2C%20England%2C%20TS24%207SE%2C%20GB,https://tcg.ravensburgerplay.com/events/770484,,£35.00,2026-07-18T01:58:48.487153
2026-07-19,Attack of the Vine Prerelease (Sealed),Happy Piranha / Piranha Cafe,"18, Pydar St, Truro, England, TR1 2AY, GB",TR1 2AY,9,N/A,5h 32m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=18%2C%20Pydar%20St%2C%20Truro%2C%20England%2C%20TR1%202AY%2C%20GB,https://tcg.ravensburgerplay.com/events/682947,,£34.00,2026-07-18T01:58:15.489089
2026-07-19,Attack of the Vine Prerelease (Sealed),AJ-TCG Carlisle,"3 Earls Lane, Carlisle, CA38DG, GB",CA38DG,6,N/A,6h 4m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=3%20Earls%20Lane%2C%20Carlisle%2C%20CA38DG%2C%20GB,https://tcg.ravensburgerplay.com/events/717718,,£35.00,2026-07-18T01:58:47.213306
2026-07-19,Attack of the Vine Prerelease (Sealed),Sword & Sorcery,"76 Townhead, Kirkintilloch, Scotland, G66 1NZ, GB",G66 1NZ,9,N/A,7h 50m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=76%20Townhead%2C%20Kirkintilloch%2C%20Scotland%2C%20G66%201NZ%2C%20GB,https://tcg.ravensburgerplay.com/events/742347,,£30.00,2026-07-18T01:58:49.732599
2026-07-19,Attack of the Vine Prerelease (Sealed),Knightly Gaming,"2-6 Hopetoun Street, Bathgate, Scotland, EH48 4EU, GB",EH48 4EU,16,N/A,7h 52m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=2-6%20Hopetoun%20Street%2C%20Bathgate%2C%20Scotland%2C%20EH48%204EU%2C%20GB,https://tcg.ravensburgerplay.com/events/692438,,£32.00,2026-07-18T01:58:20.797096
2026-07-19,Attack of the Vine Prerelease (Sealed),RNG GAMES,"45 Old Sneddon Street, Paisley, Scotland, pa3 2an, GB",PA3 2AN,7,N/A,7h 52m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=45%20Old%20Sneddon%20Street%2C%20Paisley%2C%20Scotland%2C%20pa3%202an%2C%20GB,https://tcg.ravensburgerplay.com/events/705273,,£35.00,2026-07-18T01:58:43.327342
2026-07-19,Attack of the Vine Prerelease (Sealed),Thistle Tavern Games Hub Edinburgh,"79, Shandwick Pl, Edinburgh, Scotland, EH2 4SD, GB",EH2 4SD,6,N/A,8h 0m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=79%2C%20Shandwick%20Pl%2C%20Edinburgh%2C%20Scotland%2C%20EH2%204SD%2C%20GB,https://tcg.ravensburgerplay.com/events/727196,,£35.00,2026-07-18T01:58:36.682121
2026-07-19,Attack of the Vine Prerelease (Sealed),Bus Stop Toy Shop Ltd,"23 Irvine Rd, Largs, Scotland, KA30 8HR, GB",KA30 8HR,6,N/A,8h 23m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=23%20Irvine%20Rd%2C%20Largs%2C%20Scotland%2C%20KA30%208HR%2C%20GB,https://tcg.ravensburgerplay.com/events/749672,,£0.00,2026-07-18T01:58:39.269827
